"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"4561","70809-1","Lord Business' Evil Lair",2014,"The LEGO Movie","Licensed",NA,"Normal","Box",4,"Retail",738,7,6997,4.1,69.99,10,65
"4562","70810-1","MetalBeard's Sea Cow",2014,"The LEGO Movie","Licensed",NA,"Normal","Box",2,"LEGO exclusive",2741,5,5922,4.5,249.99,6,390.308
"4563","70811-1","The Flying Flusher",2014,"The LEGO Movie","Licensed","2 in 1","Normal","Box",6,"Retail - limited",351,3,4610,4,29.99,2,37
"4564","70812-1","Creative Ambush",2014,"The LEGO Movie","Licensed",NA,"Normal","Box",4,"Retail - limited",473,4,3827,4,39.99,5,37.99
"4565","70813-1","Rescue Reinforcements",2014,"The LEGO Movie","Licensed",NA,"Normal","Box",6,"Retail - limited",859,5,3139,4,69.99,3,88.935
"4566","70814-1","Emmet's Construct-o-Mech",2014,"The LEGO Movie","Licensed",NA,"Normal","Box",2,"Retail",708,4,5992,4,59.99,5,124.8069
"4567","70815-1","Super Secret Police Dropship",2014,"The LEGO Movie","Licensed",NA,"Normal","Box",4,"Retail",854,8,5253,4.4,79.99,7,103.99
"4568","70816-1","Benny's Spaceship, Spaceship, SPACESHIP!",2014,"The LEGO Movie","Licensed",NA,"Normal","Box",4,"Retail",940,7,11025,4.6,99.99,13,199.9708
"4569","71004-1","Calamity Drone",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",2,"Retail",7,1,6172,3.5,NA,1,12
"4570","71004-2","President Business",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,9871,3.7,NA,4,89.99
"4571","71004-3","Hard Hat Emmet",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,9352,3.7,NA,NA,NA
"4572","71004-4","Wild West Wyldstyle",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",6,1,8803,3.8,NA,NA,NA
"4573","71004-5","Abraham Lincoln",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",6,1,9405,4.3,NA,NA,NA
"4574","71004-6","Mrs. Scratchen-Post",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,6279,3.6,NA,NA,NA
"4575","71004-7","Scribble-Face Bad Cop",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",6,1,9485,4,NA,NA,NA
"4576","71004-8","William Shakespeare",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",7,1,6505,4.3,NA,NA,NA
"4577","71004-9","Gail the Construction Worker",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,5588,3.5,NA,NA,NA
"4578","71004-10","Larry the Barista",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,8503,4,NA,NA,NA
"4579","71004-11","Velma Staplebot",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,5634,3.3,NA,NA,NA
"4580","71004-12","Taco Tuesday Guy",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",9,1,8985,4,NA,NA,NA
"4581","71004-13","Where are my Pants? Guy",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,8107,3.5,NA,NA,NA
"4582","71004-14","Wiley Fusebot",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",7,1,7780,3.5,NA,NA,NA
"4583","71004-15","Panda Guy",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",5,1,10598,4,NA,NA,NA
"4584","71004-16","Marsha Queen of the Mermaids",2014,"Collectable Minifigures","Miscellaneous","The LEGO Movie","Normal","Foil pack",0,"Retail",6,1,6098,3.5,NA,NA,NA
"4585","71005-1","Homer Simpson",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",2,"Retail",6,1,8922,4,NA,0,NA
"4586","71005-2","Bart Simpson",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",7,1,8970,3.8,NA,14,142.99
"4587","71005-3","Marge Simpson",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",8,1,8904,3.8,NA,NA,NA
"4588","71005-4","Lisa Simpson",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",6,1,8010,3.9,NA,NA,NA
"4589","71005-5","Maggie Simpson",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",4,1,8097,3.8,NA,NA,NA
"4590","71005-6","Grampa Simpson",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",5,1,6947,3.8,NA,NA,NA
"4591","71005-7","Ned Flanders",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",6,1,7880,3.9,NA,NA,NA
"4592","71005-8","Krusty the Clown",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",5,1,8056,3.8,NA,NA,NA
"4593","71005-9","Milhouse Van Houten",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",5,1,6851,3.8,NA,NA,NA
"4594","71005-10","Ralph Wiggum",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",5,1,6775,3.7,NA,NA,NA
"4595","71005-11","Apu Nahasapeemapetilon",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",5,1,6976,4,NA,NA,NA
"4596","71005-12","Nelson Muntz",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",5,1,6854,3.8,NA,NA,NA
"4597","71005-13","Itchy",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",5,1,7956,3.8,NA,NA,NA
"4598","71005-14","Scratchy",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",6,1,7923,3.8,NA,NA,NA
"4599","71005-15","Chief Wiggum",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",6,1,6873,3.8,NA,NA,NA
"4600","71005-16","Mr. Burns",2014,"Collectable Minifigures","Miscellaneous","The Simpsons","Normal","Foil pack",0,"Retail",6,1,7244,4,NA,NA,NA
"4601","71006-1","The Simpsons House",2014,"The Simpsons","Licensed",NA,"Normal","Box",6,"LEGO exclusive",2523,6,13622,4.4,199.99,19,493.8367
"4602","71007-1","Wizard",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",2,"Retail",10,1,9414,4.2,NA,1,4.4793
"4603","71007-2","Hun Warrior",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",9,1,7027,4.1,NA,7,90
"4604","71007-3","Fairytale Princess",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",6,1,7486,3.7,NA,NA,NA
"4605","71007-4","Video Game Guy",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",6,1,9344,3.8,NA,NA,NA
"4606","71007-5","Battle Goddess",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",9,1,8427,4.2,NA,NA,NA
"4607","71007-6","Space Miner",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",9,1,8943,3.6,NA,NA,NA
"4608","71007-7","Lifeguard",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",7,1,6990,3.4,NA,NA,NA
"4609","71007-8","Prospector",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",7,1,7195,3.7,NA,NA,NA
"4610","71007-9","Jester",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",7,1,7870,3.8,NA,NA,NA
"4611","71007-10","Dino Tracker",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",7,1,7800,3.4,NA,NA,NA
"4612","71007-11","Pizza Delivery Man",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",7,1,8539,3.9,NA,NA,NA
"4613","71007-12","Rock Star",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",6,1,8037,3.5,NA,NA,NA
"4614","71007-13","Swashbuckler",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",7,1,8590,3.4,NA,NA,NA
"4615","71007-14","Piggy Guy",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",6,1,9012,4,NA,NA,NA
"4616","71007-15","Genie Girl",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",6,1,7270,3.5,NA,NA,NA
"4617","71007-16","Spooky Girl",2014,"Collectable Minifigures","Miscellaneous","Series 12","Normal","Foil pack",0,"Retail",7,1,7792,4.1,NA,NA,NA
"4618","75028-1","Clone Turbo Tank Microfighter",2014,"Star Wars","Licensed","Microfighters","Normal","Box",2,"Retail",96,1,11208,3.8,9.99,9,75
"4619","75029-1","AAT Microfighter",2014,"Star Wars","Licensed","Microfighters","Normal","Box",2,"Retail",95,1,8785,3.5,9.99,6,23.16
"4620","75030-1","Millennium Falcon Microfighter",2014,"Star Wars","Licensed","Microfighters","Normal","Box",2,"Retail",94,1,17405,3.8,9.99,16,26.99
"4621","75031-1","TIE Interceptor Microfighter",2014,"Star Wars","Licensed","Microfighters","Normal","Box",2,"Retail",92,1,12706,3.6,9.99,10,23.99
"4622","75032-1","X-wing Fighter Microfighter",2014,"Star Wars","Licensed","Microfighters","Normal","Box",2,"Retail",97,1,14295,3.7,9.99,17,33.99
"4623","75033-1","Star Destroyer Microfighter",2014,"Star Wars","Licensed","Microfighters","Normal","Box",2,"Retail",97,1,11378,3.6,9.99,19,23.99
"4624","75034-1","Death Star Troopers",2014,"Star Wars","Licensed","Episode IV","Normal","Box",2,"Retail",102,4,15970,3.7,12.99,35,18
"4625","75035-1","Kashyyyk Troopers",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",99,4,14109,4.3,12.99,27,78.5179
"4626","75036-1","Utapau Troopers",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",83,4,12453,4.3,12.99,36,96.1196
"4627","75037-1","Battle on Saleucami",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",183,5,10823,4.1,14.99,20,74.99
"4628","75038-1","Jedi Interceptor",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",223,2,15264,4.1,24.99,6,60
"4629","75039-1","V-wing Starfighter",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",201,2,6755,3.8,24.99,2,80
"4630","75040-1","General Grievous' Wheel Bike",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",261,2,15924,4,24.99,7,115
"4631","75041-1","Vulture Droid",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",205,3,6895,3.7,24.99,3,90
"4632","75042-1","Droid Gunship",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",439,4,6290,3.9,49.99,8,139.99
"4633","75043-1","AT-AP",2014,"Star Wars","Licensed","Episode III","Normal","Box",4,"Retail",717,5,7858,4.1,59.99,10,127.5
"4634","75044-1","Droid Tri-Fighter",2014,"Star Wars","Licensed","Episode III","Normal","Box",2,"Retail",262,4,4456,3.7,29.99,2,124.99
"4635","75045-1","Republic AV-7 Anti-Vehicle Cannon",2014,"Star Wars","Licensed","The Clone Wars","Normal","Box",2,"Retail",434,4,4756,4,39.99,7,270
"4636","75046-1","Coruscant Police Gunship",2014,"Star Wars","Licensed","The Clone Wars","Normal","Box",2,"Retail",481,4,4322,4.2,49.99,9,348
"4637","75048-1","The Phantom",2014,"Star Wars","Licensed","Rebels","Normal","Box",2,"Retail",234,2,11274,3.8,24.99,7,157.99
"4638","75049-1","Snowspeeder",2014,"Star Wars","Licensed","Episode V","Normal","Box",2,"Retail",278,3,13125,4.1,29.99,7,81.7569
"4639","75050-1","B-Wing",2014,"Star Wars","Licensed","Episode VI","Normal","Box",2,"Retail",448,3,9798,4.1,49.99,8,225
"4640","75051-1","Jedi Scout Fighter",2014,"Star Wars","Licensed","Original Content","Normal","Box",2,"Retail",490,4,5307,4,59.99,7,162.6994
"4641","75052-1","Mos Eisley Cantina",2014,"Star Wars","Licensed","Episode IV","Normal","Box",4,"Retail",615,8,13377,4.3,69.99,15,129.99
"4642","75053-1","The Ghost",2014,"Star Wars","Licensed","Rebels","Normal","Box",4,"Retail",929,4,8723,4.2,89.99,4,650
"4643","75054-1","AT-AT",2014,"Star Wars","Licensed","Episode V","Normal","Box",4,"Retail",1137,5,12446,4.4,109.99,4,160.5563
"4644","75055-1","Imperial Star Destroyer",2014,"Star Wars","Licensed","Episode IV","Normal","Box",6,"Retail",1359,7,10684,4.4,129.99,11,330
"4645","75056-1","Star Wars Advent Calendar",2014,"Star Wars","Licensed","Seasonal","Normal","Box",1,"Retail - limited",274,9,7632,3.7,39.99,3,99.99
"4646","75058-1","MTT",2014,"Star Wars","Licensed","Episode I","Normal","Box",4,"{Not specified}",954,12,3752,4,89.99,4,300.48
"4647","75059-1","Sandcrawler",2014,"Star Wars","Licensed","Ultimate Collector Series","Normal","Box",7,"LEGO exclusive",3296,14,11062,4.5,299.99,10,580
"4648","76010-1","Batman: The Penguin Face off",2014,"DC Comics Super Heroes","Licensed","Batman","Normal","Box",2,"Retail",136,2,11428,3.6,12.99,9,28
"4649","76011-1","Batman: Man-Bat Attack",2014,"DC Comics Super Heroes","Licensed","Batman","Normal","Box",2,"Retail",184,3,9995,3.6,19.99,10,39.95
"4650","76012-1","Batman: The Riddler Chase",2014,"DC Comics Super Heroes","Licensed","Batman","Normal","Box",4,"Retail",304,3,10555,3.8,29.99,7,44.99
"4651","76013-1","Batman: The Joker Steam Roller",2014,"DC Comics Super Heroes","Licensed","Batman","Normal","Box",4,"Retail",486,5,7565,3.8,49.99,16,38.99
"4652","76014-1","Spider-Trike vs. Electro",2014,"Marvel Super Heroes","Licensed","Ultimate Spider-Man","Normal","Box",2,"Retail",70,2,7286,2.9,12.99,5,26.9
"4653","76015-1","Doc Ock Truck Heist",2014,"Marvel Super Heroes","Licensed","Ultimate Spider-Man","Normal","Box",2,"Retail",237,3,7914,3.8,19.99,2,50
"4654","76016-1","Spider-Helicopter Rescue",2014,"Marvel Super Heroes","Licensed","Ultimate Spider-Man","Normal","Box",4,"Retail",299,4,4420,3.1,44.99,5,49.99
"4655","76017-1","Avengers: Captain America vs. Hydra",2014,"Marvel Super Heroes","Licensed","Avengers Assemble","Normal","Box",2,"Retail",172,3,9424,3.7,19.99,0,NA
"4656","76018-1","Avengers: Hulk Lab Smash",2014,"Marvel Super Heroes","Licensed","Avengers Assemble","Normal","Box",4,"Retail",398,5,6398,3.9,49.99,8,119.95
"4657","76019-1","Starblaster Showdown",2014,"Marvel Super Heroes","Licensed","Guardians of the Galaxy","Normal","Box",2,"Retail",196,3,8095,3.6,19.99,17,40
"4658","76020-1","Knowhere Escape Mission",2014,"Marvel Super Heroes","Licensed","Guardians of the Galaxy","Normal","Box",4,"Retail",433,3,8236,3.7,39.99,1,65
"4659","76021-1","The Milano Spaceship Rescue",2014,"Marvel Super Heroes","Licensed","Guardians of the Galaxy","Normal","Box",4,"Retail",665,5,8328,4.4,74.99,13,174.95
"4660","76022-1","X-Men vs. The Sentinel",2014,"Marvel Super Heroes","Licensed","X-Men","Normal","Box",4,"Retail",336,4,7722,4.2,49.99,17,160
"4661","76023-1","The Tumbler",2014,"DC Comics Super Heroes","Licensed","The Dark Knight Trilogy","Normal","Box",10,"LEGO exclusive",1869,2,9957,4.5,199.99,5,235.6
"4662","79015-1","Witch-King Battle",2014,"The Hobbit","Licensed","The Battle of the Five Armies","Normal","Box",2,"Retail",101,3,7117,4.1,14.99,39,70.9983
"4663","79016-1","Attack on Lake-town",2014,"The Hobbit","Licensed","The Battle of the Five Armies","Normal","Box",2,"Retail",313,5,5027,3.8,29.99,8,98.091
"4664","79017-1","The Battle of Five Armies",2014,"The Hobbit","Licensed","The Battle of the Five Armies","Normal","Box",4,"Retail",472,7,4258,3.9,59.99,5,246.4575
"4665","79018-1","The Lonely Mountain",2014,"The Hobbit","Licensed","The Battle of the Five Armies","Normal","Box",2,"Retail",866,5,4446,4.3,129.99,9,500
"4666","79115-1","Turtle Van Takedown",2014,"Teenage Mutant Ninja Turtles","Licensed","Movie","Normal","Box",4,"Retail",368,4,1479,3.4,39.99,2,100
"4667","79116-1","Big Rig Snow Getaway",2014,"Teenage Mutant Ninja Turtles","Licensed","Movie","Normal","Box",6,"Retail",741,6,1317,3.8,69.99,3,125
"4668","79117-1","Turtle Lair Invasion",2014,"Teenage Mutant Ninja Turtles","Licensed","Movie","Normal","Box",4,"Retail",888,6,1380,3.6,99.99,7,159.99
"4669","79118-1","Karai Bike Escape",2014,"Teenage Mutant Ninja Turtles","Licensed","TV Series","Normal","Box",2,"Retail",88,2,2689,3.6,12.99,6,24.99
"4670","79119-1","Mutation Chamber Unleashed",2014,"Teenage Mutant Ninja Turtles","Licensed","TV Series","Normal","Box",2,"Retail",196,3,1955,3.6,24.99,2,63.75
"4671","79120-1","T-Rawket Sky Strike",2014,"Teenage Mutant Ninja Turtles","Licensed","TV Series","Normal","Box",4,"Retail",286,4,1345,3.3,34.99,4,59.2775
"4672","79121-1","Turtle Sub Undersea Chase",2014,"Teenage Mutant Ninja Turtles","Licensed","TV Series","Normal","Box",2,"Retail",684,5,1661,4.1,59.99,4,99.99
"4673","79122-1","Shredder's Lair Rescue",2014,"Teenage Mutant Ninja Turtles","Licensed","TV Series","Normal","Box",4,"Retail",478,5,893,4.2,49.99,2,145
"4674","10246-1","Detective's Office",2015,"Creator Expert","Model making","Modular Buildings Collection","Normal","Box",2,"LEGO exclusive",2262,6,24706,4.5,159.99,16,490
"4675","10247-1","Ferris Wheel",2015,"Creator Expert","Model making","Fairground Collection","Normal","Box",2,"LEGO exclusive",2464,10,12311,4.3,199.99,6,366.322
"4676","10249-1","Winter Toy Shop",2015,"Creator Expert","Model making","Winter Village Collection","Normal","Box",4,"LEGO exclusive",898,8,12257,4.1,79.99,5,200
"4677","10581-1","Forest: Ducks",2015,"Duplo","Pre-school","Forest Animals","Normal","Box",0,"Retail",13,1,709,0,9.99,0,NA
"4678","10582-1","Forest: Animals",2015,"Duplo","Pre-school","Forest Animals","Normal","Box",2,"Retail",39,2,462,3.8,19.99,0,NA
"4679","10583-1","Forest: Fishing Trip",2015,"Duplo","Pre-school","Forest Animals","Normal","Box",2,"Retail",32,2,403,0,24.99,0,NA
"4680","10584-1","Forest: Park",2015,"Duplo","Pre-school","Forest Animals","Normal","Box",2,"Retail",105,3,659,0,59.99,0,NA
"4681","10585-1","Mom and Baby",2015,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",13,2,365,0,9.99,0,NA
"4682","10586-1","Ice Cream Truck",2015,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",11,2,357,0,14.99,0,NA
"4683","10587-1","Café",2015,"Duplo","Pre-school",NA,"Normal","Box",2,"Retail",52,3,368,0,19.99,0,NA
"4684","10589-1","Rally Car",2015,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",13,1,385,0,14.99,0,NA
"4685","10590-1","Airport",2015,"Duplo","Pre-school",NA,"Normal","Box",2,"Retail",29,3,1136,3.5,19.99,0,NA
"4686","10591-1","Fire Boat",2015,"Duplo","Pre-school","Fire","Normal","Box",0,"Retail",19,1,411,0,14.99,1,25
"4687","10592-1","Fire Truck",2015,"Duplo","Pre-school","Fire","Normal","Box",2,"Retail",26,1,854,4,24.99,1,28.5
"4688","10593-1","Fire Station",2015,"Duplo","Pre-school","Fire","Normal","Box",2,"Retail",105,2,301,0,49.99,0,NA
"4689","10594-1","Sofia's Royal Stable",2015,"Duplo","Pre-school","Sofia the First","Normal","Box",0,"Retail",38,1,252,0,24.99,0,NA
"4690","10595-1","Sofia's Royal Castle",2015,"Duplo","Pre-school","Sofia the First","Normal","Box",2,"Retail",87,2,252,0,49.99,0,NA
"4691","10596-1","Disney Princess Collection",2015,"Duplo","Pre-school","Disney Princess","Normal","Box",2,"Retail",63,3,235,0,39.99,0,NA
"4692","10597-1","Birthday Parade",2015,"Duplo","Pre-school","Mickey Mouse Clubhouse","Normal","Box",0,"Retail",24,2,1042,4.1,24.99,2,16.8
"4693","10599-1","Batman Adventure",2015,"Duplo","Pre-school","Batman","Normal","Box",2,"Retail",47,3,303,0,39.99,0,NA
"4694","10600-1","Classic Race",2015,"Duplo","Pre-school","Cars","Normal","Box",2,"Retail",29,2,435,0,24.99,0,NA
"4695","10601-1","Delivery Vehicle",2015,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",19,1,287,0,19.99,0,NA
"4696","10602-1","Camping",2015,"Duplo","Pre-school",NA,"Normal","Box",0,"Retail",38,3,210,0,29.99,0,NA
"4697","10603-1","My First Bus",2015,"Duplo","Pre-school",NA,"Normal","Box",2,"Retail",17,1,317,0,14.99,0,NA
"4698","10604-1","Treasure Island",2015,"Duplo","Pre-school","Jake and the Never Land Pirates","Normal","Box",2,"Retail",25,2,201,0,19.99,0,NA
